Time,Precipitation (mm),Temperature (°C),Humidity,cloud cover,wind speed,shortwave_radiation
2025-01-21 01:00:00,0.0,13.3,7.0,0.0,15.9,0.0
2025-01-21 02:00:00,0.0,12.7,8.0,0.0,11.6,0.0
2025-01-21 03:00:00,0.0,11.3,9.0,0.0,8.6,0.0
2025-01-21 04:00:00,0.0,11.3,9.0,0.0,9.9,0.0
2025-01-21 05:00:00,0.0,11.9,8.0,0.0,13.7,0.0
2025-01-21 06:00:00,0.0,10.8,8.0,0.0,9.8,0.0
2025-01-21 07:00:00,0.0,10.0,8.0,0.0,10.5,0.0
2025-01-21 08:00:00,0.0,10.0,7.0,0.0,8.2,1.0
2025-01-21 09:00:00,0.0,12.5,6.0,0.0,11.5,94.0
2025-01-21 10:00:00,0.0,15.5,5.0,0.0,9.7,289.0
2025-01-21 11:00:00,0.0,17.9,4.0,0.0,10.0,469.0
2025-01-21 12:00:00,0.0,20.2,3.0,0.0,10.4,599.0
2025-01-21 13:00:00,0.0,21.5,3.0,0.0,10.3,665.0
2025-01-21 14:00:00,0.0,21.7,3.0,36.0,9.9,666.0
2025-01-21 15:00:00,0.0,21.5,7.0,100.0,8.8,594.0
2025-01-21 16:00:00,0.0,20.9,13.0,100.0,7.4,448.0
2025-01-21 17:00:00,0.0,20.3,12.0,100.0,4.9,259.0
2025-01-21 18:00:00,0.0,18.9,6.0,99.0,6.5,79.0
2025-01-21 19:00:00,0.0,16.2,12.0,100.0,3.1,1.0
2025-01-21 20:00:00,0.0,15.1,16.0,100.0,1.9,0.0
2025-01-21 21:00:00,0.0,14.2,24.0,100.0,3.1,0.0
2025-01-21 22:00:00,0.0,13.5,25.0,100.0,2.5,0.0
2025-01-21 23:00:00,0.0,13.3,15.0,100.0,4.3,0.0
2025-01-22 00:00:00,0.0,12.9,12.0,100.0,4.8,0.0
2025-01-22 01:00:00,0.0,11.5,13.0,99.0,7.3,0.0
2025-01-22 02:00:00,0.0,10.6,14.0,100.0,6.8,0.0
2025-01-22 03:00:00,0.0,9.9,14.0,100.0,4.8,0.0
2025-01-22 04:00:00,0.0,9.4,13.0,100.0,4.8,0.0
2025-01-22 05:00:00,0.0,8.6,14.0,100.0,6.2,0.0
2025-01-22 06:00:00,0.0,8.4,18.0,100.0,6.0,0.0
2025-01-22 07:00:00,0.0,8.3,19.0,100.0,5.8,0.0
2025-01-22 08:00:00,0.0,8.4,18.0,100.0,5.2,1.0
2025-01-22 09:00:00,0.0,9.8,15.0,100.0,6.1,74.0
2025-01-22 10:00:00,0.0,12.5,13.0,100.0,3.8,229.0
2025-01-22 11:00:00,0.0,16.4,13.0,98.0,1.8,408.0
2025-01-22 12:00:00,0.0,19.3,12.0,96.0,6.2,580.0
2025-01-22 13:00:00,0.0,19.9,16.0,96.0,7.6,643.0
2025-01-22 14:00:00,0.0,19.7,20.0,100.0,8.5,608.0
2025-01-22 15:00:00,0.0,19.7,26.0,99.0,8.5,537.0
2025-01-22 16:00:00,0.0,19.3,31.0,100.0,8.8,410.0
2025-01-22 17:00:00,0.0,18.1,40.0,100.0,7.7,236.0
2025-01-22 18:00:00,0.0,16.7,51.0,100.0,4.6,82.0
2025-01-22 19:00:00,0.0,14.9,59.0,76.0,4.5,1.0
2025-01-22 20:00:00,0.0,13.3,71.0,99.0,1.3,0.0
2025-01-22 21:00:00,0.0,13.0,69.0,100.0,1.5,0.0
2025-01-22 22:00:00,0.0,12.9,64.0,100.0,0.9,0.0
2025-01-22 23:00:00,0.0,12.8,56.0,100.0,1.5,0.0
2025-01-23 00:00:00,0.0,12.9,45.0,86.0,1.9,0.0
2025-01-23 01:00:00,0.0,12.5,26.0,43.0,4.8,0.0
2025-01-23 02:00:00,0.0,12.4,12.0,41.0,7.2,0.0
2025-01-23 03:00:00,0.0,14.1,7.0,35.0,9.0,0.0
2025-01-23 04:00:00,0.0,14.9,7.0,81.0,10.4,0.0
2025-01-23 05:00:00,0.0,14.8,7.0,0.0,10.6,0.0
2025-01-23 06:00:00,0.0,11.9,12.0,0.0,6.8,0.0
2025-01-23 07:00:00,0.0,12.1,11.0,0.0,5.1,0.0
2025-01-23 08:00:00,0.0,11.7,13.0,0.0,2.8,1.0
2025-01-23 09:00:00,0.0,14.0,14.0,0.0,5.9,95.0
2025-01-23 10:00:00,0.0,18.8,6.0,0.0,9.8,287.0
2025-01-23 11:00:00,0.0,21.8,5.0,0.0,9.4,463.0
2025-01-23 12:00:00,0.0,23.1,5.0,0.0,14.0,592.0
2025-01-23 13:00:00,0.0,23.7,4.0,0.0,19.1,659.0
2025-01-23 14:00:00,0.0,23.8,4.0,0.0,19.9,659.0
2025-01-23 15:00:00,0.0,23.6,4.0,0.0,19.1,592.0
2025-01-23 16:00:00,0.0,23.0,4.0,0.0,15.0,464.0
2025-01-23 17:00:00,0.0,21.9,4.0,0.0,10.7,289.0
2025-01-23 18:00:00,0.0,19.9,11.0,0.0,1.7,96.0
2025-01-23 19:00:00,0.0,18.6,6.0,0.0,8.0,1.0
2025-01-23 20:00:00,0.0,16.8,9.0,0.0,5.4,0.0
2025-01-23 21:00:00,0.0,15.8,10.0,0.0,0.9,0.0
2025-01-23 22:00:00,0.0,14.1,15.0,0.0,2.2,0.0
2025-01-23 23:00:00,0.0,13.5,16.0,0.0,1.7,0.0
2025-01-24 00:00:00,0.0,12.4,15.0,0.0,3.1,0.0
2025-01-24 01:00:00,0.0,11.5,14.0,0.0,3.2,0.0
2025-01-24 02:00:00,0.0,10.5,12.0,0.0,4.5,0.0
2025-01-24 03:00:00,0.0,10.8,10.0,0.0,7.5,0.0
2025-01-24 04:00:00,0.0,10.2,10.0,0.0,7.0,0.0
2025-01-24 05:00:00,0.0,9.6,10.0,0.0,6.9,0.0
2025-01-24 06:00:00,0.0,8.8,11.0,0.0,8.9,0.0
2025-01-24 07:00:00,0.0,8.4,11.0,38.0,9.6,0.0
2025-01-24 08:00:00,0.0,8.3,12.0,97.0,8.1,1.0
2025-01-24 09:00:00,0.0,9.7,11.0,100.0,8.6,90.0
2025-01-24 10:00:00,0.0,12.9,11.0,99.0,5.5,275.0
2025-01-24 11:00:00,0.0,16.5,9.0,100.0,2.3,442.0
2025-01-24 12:00:00,0.0,18.6,6.0,84.0,5.4,590.0
2025-01-24 13:00:00,0.0,20.3,5.0,39.0,5.7,659.0
2025-01-24 14:00:00,0.0,20.6,6.0,52.0,8.3,667.0
2025-01-24 15:00:00,0.0,19.9,7.0,33.0,8.8,592.0
2025-01-24 16:00:00,0.0,19.1,8.0,92.0,6.6,471.0
2025-01-24 17:00:00,0.0,17.7,16.0,97.0,6.1,290.0
2025-01-24 18:00:00,0.0,15.9,31.0,61.0,2.4,92.0
2025-01-24 19:00:00,0.0,14.1,42.0,34.0,1.0,1.0
2025-01-24 20:00:00,0.0,12.7,48.0,1.0,3.8,0.0
2025-01-24 21:00:00,0.0,11.9,53.0,9.0,3.7,0.0
2025-01-24 22:00:00,0.0,12.1,47.0,2.0,5.9,0.0
2025-01-24 23:00:00,0.0,13.0,31.0,13.0,9.7,0.0
2025-01-25 00:00:00,0.0,13.2,37.0,9.0,13.8,0.0
2025-01-25 01:00:00,0.0,12.5,49.0,58.0,11.3,0.0
2025-01-25 02:00:00,0.0,12.0,49.0,96.0,9.5,0.0
2025-01-25 03:00:00,0.0,11.6,52.0,98.0,9.8,0.0
2025-01-25 04:00:00,0.0,11.3,49.0,97.0,9.2,0.0
2025-01-25 05:00:00,0.0,10.9,39.0,1.0,8.7,0.0
2025-01-25 06:00:00,0.0,7.6,17.0,99.0,6.0,0.0
2025-01-25 07:00:00,0.0,7.7,17.0,100.0,5.4,0.0
2025-01-25 08:00:00,0.0,7.3,21.0,100.0,4.0,1.0
2025-01-25 09:00:00,0.0,9.6,17.0,100.0,6.1,67.0
2025-01-25 10:00:00,0.0,12.9,19.0,99.0,10.0,224.0
2025-01-25 11:00:00,0.0,14.8,44.0,46.0,14.5,363.0
2025-01-25 12:00:00,0.0,15.5,61.0,5.0,19.6,549.0
2025-01-25 13:00:00,0.0,15.6,65.0,8.0,21.5,621.0
2025-01-25 14:00:00,0.1,15.5,63.0,73.0,21.7,609.0
2025-01-25 15:00:00,0.2,15.1,65.0,86.0,19.3,385.0
2025-01-25 16:00:00,0.3,14.7,71.0,62.0,15.1,289.0
2025-01-25 17:00:00,0.2,14.4,73.0,60.0,14.1,187.0
2025-01-25 18:00:00,0.3,13.4,79.0,89.0,13.1,66.0
2025-01-25 19:00:00,0.3,12.9,83.0,59.0,11.3,1.0
2025-01-25 20:00:00,0.5,12.5,81.0,54.0,10.7,0.0
2025-01-25 21:00:00,0.4,12.0,88.0,59.0,10.0,0.0
2025-01-25 22:00:00,0.3,11.9,90.0,56.0,12.3,0.0
2025-01-25 23:00:00,0.2,12.3,88.0,43.0,15.0,0.0
2025-01-26 00:00:00,0.6,11.9,91.0,85.0,15.5,0.0
2025-01-26 01:00:00,0.3,12.2,90.0,32.0,14.1,0.0
2025-01-26 02:00:00,0.2,11.9,91.0,68.0,13.2,0.0
2025-01-26 03:00:00,0.7,11.5,88.0,100.0,13.8,0.0
2025-01-26 04:00:00,0.4,11.6,92.0,99.0,12.1,0.0
2025-01-26 05:00:00,0.1,11.3,92.0,89.0,9.1,0.0
2025-01-26 06:00:00,0.1,11.6,89.0,48.0,4.6,0.0
2025-01-26 07:00:00,0.4,11.2,84.0,42.0,7.5,0.0
2025-01-26 08:00:00,0.0,10.7,93.0,25.0,10.3,1.0
2025-01-26 09:00:00,0.0,11.5,92.0,60.0,8.3,78.0
2025-01-26 10:00:00,0.3,12.2,86.0,82.0,10.1,176.0
2025-01-26 11:00:00,0.2,13.0,79.0,100.0,11.2,254.0
2025-01-26 12:00:00,0.4,12.7,77.0,75.0,10.0,238.0
2025-01-26 13:00:00,0.1,13.5,76.0,83.0,8.9,344.0
2025-01-26 14:00:00,0.1,13.6,75.0,94.0,7.0,395.0
2025-01-26 15:00:00,0.1,13.7,66.0,100.0,7.6,326.0
2025-01-26 16:00:00,0.0,12.7,75.0,79.0,8.9,144.0
2025-01-26 17:00:00,0.1,12.0,78.0,77.0,9.1,146.0
2025-01-26 18:00:00,0.0,13.3,63.0,64.0,3.6,81.0
2025-01-26 19:00:00,0.1,11.9,72.0,91.0,10.0,1.0
2025-01-26 20:00:00,2.9,10.8,87.0,66.0,6.9,0.0
2025-01-26 21:00:00,2.0,10.2,90.0,58.0,8.4,0.0
2025-01-26 22:00:00,2.6,10.0,88.0,99.0,8.6,0.0
2025-01-26 23:00:00,0.6,10.1,91.0,96.0,11.6,0.0
2025-01-27 00:00:00,0.2,10.2,93.0,96.0,6.7,0.0
2025-01-27 01:00:00,0.4,9.9,93.0,70.0,4.3,0.0
2025-01-27 02:00:00,1.2,9.3,94.0,88.0,8.5,0.0
2025-01-27 03:00:00,0.0,9.6,93.0,17.0,6.7,0.0
2025-01-27 04:00:00,0.9,7.6,92.0,71.0,3.3,0.0
2025-01-27 05:00:00,0.1,8.4,95.0,77.0,9.9,0.0
2025-01-27 06:00:00,1.2,8.6,89.0,98.0,5.4,0.0
2025-01-27 07:00:00,0.4,8.4,93.0,35.0,6.3,0.0
2025-01-27 08:00:00,0.0,8.3,92.0,27.0,9.1,1.0
2025-01-27 09:00:00,0.0,9.4,89.0,9.0,11.4,77.0
2025-01-27 10:00:00,0.0,10.9,85.0,18.0,8.6,258.0
2025-01-27 11:00:00,0.0,12.4,74.0,7.0,9.4,422.0
2025-01-27 12:00:00,0.0,13.0,68.0,14.0,8.7,546.0
2025-01-27 13:00:00,0.1,13.3,65.0,30.0,7.3,606.0
2025-01-27 14:00:00,0.1,13.2,63.0,16.0,7.6,578.0
2025-01-27 15:00:00,0.1,13.3,61.0,20.0,7.2,528.0
2025-01-27 16:00:00,0.0,13.2,62.0,14.0,6.6,421.0
2025-01-27 17:00:00,0.0,12.8,62.0,44.0,5.5,269.0
2025-01-27 18:00:00,0.0,12.3,72.0,1.0,1.8,82.0
2025-01-27 19:00:00,0.0,11.0,74.0,0.0,3.3,2.0
2025-01-27 20:00:00,0.0,10.7,76.0,0.0,6.6,0.0
2025-01-27 21:00:00,0.0,9.9,80.0,1.0,4.9,0.0
2025-01-27 22:00:00,0.0,9.0,84.0,0.0,4.0,0.0
2025-01-27 23:00:00,0.0,8.3,86.0,2.0,2.5,0.0
2025-01-28 00:00:00,0.0,7.8,87.0,0.0,3.2,0.0
2025-01-28 01:00:00,0.0,7.7,85.0,1.0,4.9,0.0
2025-01-28 02:00:00,0.0,7.1,85.0,0.0,5.8,0.0
2025-01-28 03:00:00,0.0,6.5,86.0,0.0,6.3,0.0
2025-01-28 04:00:00,0.0,6.1,85.0,0.0,6.5,0.0
2025-01-28 05:00:00,0.0,5.9,85.0,0.0,6.0,0.0
2025-01-28 06:00:00,0.0,5.8,84.0,0.0,4.4,0.0
2025-01-28 07:00:00,0.0,5.3,86.0,1.0,5.4,0.0
2025-01-28 08:00:00,0.0,5.1,86.0,0.0,5.5,1.0
2025-01-28 09:00:00,0.0,6.9,80.0,0.0,5.3,91.0
2025-01-28 10:00:00,0.0,9.9,72.0,0.0,3.9,273.0
2025-01-28 11:00:00,0.0,12.3,62.0,0.0,3.4,442.0
2025-01-28 12:00:00,0.0,13.6,59.0,3.0,4.5,568.0
2025-01-28 13:00:00,0.0,14.0,60.0,0.0,6.9,636.0
2025-01-28 14:00:00,0.0,14.1,61.0,11.0,5.9,640.0
2025-01-28 15:00:00,0.0,14.4,61.0,19.0,5.9,538.0
2025-01-28 16:00:00,0.0,14.2,63.0,14.0,7.1,441.0
2025-01-28 17:00:00,0.0,13.7,70.0,9.0,7.7,269.0
2025-01-28 18:00:00,0.0,12.9,79.0,51.0,7.6,82.0
2025-01-28 19:00:00,0.0,12.2,85.0,28.0,7.4,2.0
2025-01-28 20:00:00,0.0,11.8,87.0,100.0,6.1,0.0
2025-01-28 21:00:00,0.0,11.7,88.0,97.0,7.5,0.0
2025-01-28 22:00:00,0.0,11.5,89.0,73.0,6.9,0.0
2025-01-28 23:00:00,0.1,10.8,90.0,55.0,5.7,0.0
2025-01-29 00:00:00,0.1,10.6,90.0,97.0,5.3,0.0
2025-01-29 01:00:00,0.1,10.4,90.0,95.0,5.9,0.0
2025-01-29 02:00:00,0.1,10.2,90.0,99.0,6.0,0.0
2025-01-29 03:00:00,0.1,10.2,90.0,85.0,5.1,0.0
2025-01-29 04:00:00,0.2,9.7,92.0,52.0,4.2,0.0
2025-01-29 05:00:00,0.1,9.3,92.0,52.0,6.9,0.0
2025-01-29 06:00:00,0.0,9.8,85.0,79.0,9.4,0.0
2025-01-29 07:00:00,0.0,9.7,85.0,44.0,8.4,0.0
2025-01-29 08:00:00,0.0,9.4,86.0,10.0,7.3,1.0
2025-01-29 09:00:00,0.0,10.4,84.0,9.0,8.3,86.0
2025-01-29 10:00:00,0.0,12.2,76.0,17.0,6.5,267.0
2025-01-29 11:00:00,0.0,13.7,68.0,37.0,4.7,430.0
2025-01-29 12:00:00,0.0,14.5,61.0,51.0,3.9,487.0
2025-01-29 13:00:00,0.0,14.9,61.0,57.0,6.0,511.0
2025-01-29 14:00:00,0.0,14.7,64.0,98.0,7.6,487.0
2025-01-29 15:00:00,0.0,14.4,69.0,7.0,7.9,377.0
2025-01-29 16:00:00,0.0,14.4,68.0,5.0,7.7,447.0
2025-01-29 17:00:00,0.0,13.6,71.0,1.0,7.9,288.0
2025-01-29 18:00:00,0.0,13.1,74.0,1.0,6.8,105.0
2025-01-29 19:00:00,0.0,12.0,83.0,2.0,2.2,3.0
2025-01-29 20:00:00,0.0,11.5,83.0,8.0,0.7,0.0
2025-01-29 21:00:00,0.0,10.5,88.0,16.0,2.9,0.0
2025-01-29 22:00:00,0.0,9.9,90.0,15.0,3.4,0.0
2025-01-29 23:00:00,0.0,9.3,91.0,30.0,2.8,0.0
2025-01-30 00:00:00,0.0,8.9,91.0,39.0,2.0,0.0
2025-01-30 01:00:00,0.0,8.5,91.0,100.0,1.8,0.0
2025-01-30 02:00:00,0.0,9.1,89.0,97.0,3.1,0.0
2025-01-30 03:00:00,0.0,9.3,89.0,100.0,5.6,0.0
2025-01-30 04:00:00,0.0,9.2,89.0,100.0,6.2,0.0
2025-01-30 05:00:00,0.0,9.2,89.0,100.0,5.8,0.0
2025-01-30 06:00:00,0.1,10.0,90.0,100.0,6.5,0.0
2025-01-30 07:00:00,0.1,10.2,88.0,100.0,5.6,0.0
2025-01-30 08:00:00,0.1,10.3,88.0,100.0,3.8,1.0
2025-01-30 09:00:00,0.1,10.8,86.0,49.0,3.2,49.0
2025-01-30 10:00:00,0.0,12.2,80.0,58.0,2.0,221.0
2025-01-30 11:00:00,0.0,13.7,70.0,56.0,0.9,372.0
2025-01-30 12:00:00,0.1,14.4,65.0,100.0,5.2,423.0
2025-01-30 13:00:00,0.0,14.2,66.0,100.0,8.9,382.0
2025-01-30 14:00:00,0.0,14.1,68.0,82.0,9.7,384.0
2025-01-30 15:00:00,0.0,14.0,67.0,62.0,9.4,337.0
2025-01-30 16:00:00,0.0,13.9,65.0,63.0,9.5,297.0
2025-01-30 17:00:00,0.0,13.5,66.0,89.0,8.2,190.0
2025-01-30 18:00:00,0.0,13.0,66.0,3.0,8.0,95.0
2025-01-30 19:00:00,0.0,11.9,73.0,0.0,8.3,3.0
2025-01-30 20:00:00,0.0,11.5,76.0,0.0,7.4,0.0
2025-01-30 21:00:00,0.0,10.9,81.0,0.0,4.3,0.0
2025-01-30 22:00:00,0.0,10.7,82.0,0.0,4.3,0.0
2025-01-30 23:00:00,0.0,10.1,85.0,2.0,4.4,0.0
2025-01-31 00:00:00,0.0,9.3,87.0,1.0,5.0,0.0
2025-01-31 01:00:00,0.0,8.7,87.0,0.0,6.2,0.0
2025-01-31 02:00:00,0.0,8.2,89.0,0.0,5.9,0.0
2025-01-31 03:00:00,0.0,7.8,89.0,0.0,4.9,0.0
2025-01-31 04:00:00,0.0,7.1,91.0,0.0,3.9,0.0
2025-01-31 05:00:00,0.0,7.1,90.0,1.0,5.5,0.0
2025-01-31 06:00:00,0.0,6.1,91.0,0.0,6.0,0.0
2025-01-31 07:00:00,0.0,5.6,91.0,25.0,5.6,0.0
2025-01-31 08:00:00,0.0,5.2,92.0,8.0,4.5,2.0
2025-01-31 09:00:00,0.0,7.1,85.0,35.0,4.9,102.0
2025-01-31 10:00:00,0.0,10.7,73.0,77.0,3.6,292.0
2025-01-31 11:00:00,0.0,13.0,65.0,87.0,5.0,461.0
2025-01-31 12:00:00,0.0,14.6,59.0,98.0,6.3,589.0
2025-01-31 13:00:00,0.0,15.6,54.0,100.0,8.8,661.0
2025-01-31 14:00:00,0.0,16.1,53.0,92.0,9.1,642.0
2025-01-31 15:00:00,0.0,15.9,56.0,98.0,11.5,580.0
2025-01-31 16:00:00,0.0,15.1,63.0,99.0,12.6,452.0
2025-01-31 17:00:00,0.0,14.3,68.0,69.0,11.3,282.0
2025-01-31 18:00:00,0.0,13.9,70.0,100.0,12.1,94.0
2025-01-31 19:00:00,0.0,12.6,76.0,98.0,12.4,4.0
2025-01-31 20:00:00,0.0,12.1,80.0,100.0,8.6,0.0
2025-01-31 21:00:00,0.0,11.4,84.0,100.0,4.8,0.0
2025-01-31 22:00:00,0.0,10.4,89.0,100.0,3.4,0.0
2025-01-31 23:00:00,0.0,9.9,89.0,70.0,3.4,0.0
2025-02-01 00:00:00,0.0,9.4,90.0,91.0,3.7,0.0
2025-02-01 01:00:00,0.0,8.8,91.0,91.0,3.6,0.0
2025-02-01 02:00:00,0.0,8.4,92.0,99.0,3.8,0.0
2025-02-01 03:00:00,0.0,8.0,92.0,98.0,3.3,0.0
2025-02-01 04:00:00,0.0,7.9,91.0,97.0,4.4,0.0
2025-02-01 05:00:00,0.0,7.7,91.0,94.0,3.9,0.0
2025-02-01 06:00:00,0.0,7.7,92.0,91.0,5.1,0.0
2025-02-01 07:00:00,0.0,7.5,91.0,87.0,4.1,0.0
2025-02-01 08:00:00,0.0,7.6,88.0,89.0,3.3,2.0
2025-02-01 09:00:00,0.0,9.3,81.0,47.0,5.3,98.0
2025-02-01 10:00:00,0.0,12.7,70.0,25.0,2.8,282.0
2025-02-01 11:00:00,0.0,15.1,62.0,62.0,4.2,452.0
2025-02-01 12:00:00,0.0,16.9,57.0,55.0,6.0,577.0
2025-02-01 13:00:00,0.0,18.2,54.0,60.0,6.8,644.0
2025-02-01 14:00:00,0.0,18.5,54.0,100.0,9.5,647.0
2025-02-01 15:00:00,0.0,17.9,55.0,35.0,11.4,582.0
2025-02-01 16:00:00,0.0,17.5,57.0,5.0,9.0,461.0
2025-02-01 17:00:00,0.0,16.5,62.0,3.0,9.3,294.0
2025-02-01 18:00:00,0.0,16.0,67.0,58.0,7.0,112.0
2025-02-01 19:00:00,0.0,14.7,76.0,0.0,6.9,4.0
2025-02-01 20:00:00,0.0,14.3,78.0,1.0,5.9,0.0
2025-02-01 21:00:00,0.0,14.0,79.0,1.0,4.1,0.0
2025-02-01 22:00:00,0.0,13.8,80.0,1.0,4.0,0.0
2025-02-01 23:00:00,0.0,13.1,80.0,22.0,2.8,0.0
2025-02-02 00:00:00,0.0,12.6,79.0,49.0,2.5,0.0
2025-02-02 01:00:00,0.0,12.2,79.0,42.0,1.1,0.0
2025-02-02 02:00:00,0.0,11.6,78.0,0.0,1.9,0.0
2025-02-02 03:00:00,0.0,10.8,80.0,0.0,2.3,0.0
2025-02-02 04:00:00,0.0,10.8,78.0,0.0,2.4,0.0
2025-02-02 05:00:00,0.0,10.5,78.0,0.0,2.9,0.0
2025-02-02 06:00:00,0.0,10.4,76.0,0.0,5.6,0.0
2025-02-02 07:00:00,0.0,10.0,75.0,0.0,4.9,0.0
2025-02-02 08:00:00,0.0,10.2,70.0,0.0,5.3,2.0
2025-02-02 09:00:00,0.0,12.0,62.0,0.0,4.6,101.0
2025-02-02 10:00:00,0.0,15.5,50.0,0.0,2.3,285.0
2025-02-02 11:00:00,0.0,18.4,43.0,0.0,3.8,461.0
2025-02-02 12:00:00,0.0,20.0,42.0,0.0,5.8,589.0
2025-02-02 13:00:00,0.0,20.6,45.0,7.0,8.3,657.0
2025-02-02 14:00:00,0.0,20.6,49.0,11.0,9.2,662.0
2025-02-02 15:00:00,0.0,20.3,52.0,1.0,9.5,597.0
2025-02-02 16:00:00,0.0,19.5,56.0,81.0,10.0,476.0
2025-02-02 17:00:00,0.0,18.5,62.0,96.0,9.0,304.0
2025-02-02 18:00:00,0.0,17.6,66.0,50.0,6.0,118.0
2025-02-02 19:00:00,0.0,15.9,77.0,9.0,6.8,5.0
2025-02-02 20:00:00,0.0,15.0,85.0,36.0,8.4,0.0
2025-02-02 21:00:00,0.0,14.2,90.0,63.0,8.9,0.0
2025-02-02 22:00:00,0.0,13.8,90.0,35.0,6.3,0.0
2025-02-02 23:00:00,0.0,13.3,93.0,71.0,6.8,0.0
2025-02-03 00:00:00,0.0,12.6,96.0,53.0,7.8,0.0
2025-02-03 01:00:00,0.0,12.4,97.0,94.0,7.3,0.0
2025-02-03 02:00:00,0.0,12.1,98.0,100.0,6.0,0.0
2025-02-03 03:00:00,0.0,11.9,99.0,100.0,4.6,0.0
2025-02-03 04:00:00,0.0,11.7,99.0,100.0,5.4,0.0
2025-02-03 05:00:00,0.0,11.5,99.0,100.0,3.4,0.0
2025-02-03 06:00:00,0.0,10.1,100.0,100.0,5.9,0.0
2025-02-03 07:00:00,0.0,10.0,100.0,99.0,4.3,0.0
2025-02-03 08:00:00,0.0,9.5,100.0,99.0,3.3,2.0
2025-02-03 09:00:00,0.0,10.4,97.0,100.0,2.8,75.0
2025-02-03 10:00:00,0.0,12.6,86.0,100.0,3.0,224.0
2025-02-03 11:00:00,0.0,15.2,72.0,100.0,6.3,416.0
2025-02-03 12:00:00,0.0,16.8,67.0,99.0,7.7,549.0
2025-02-03 13:00:00,0.0,17.7,66.0,100.0,9.1,607.0
2025-02-03 14:00:00,0.0,17.7,68.0,94.0,9.4,565.0
2025-02-03 15:00:00,0.0,17.7,69.0,15.0,10.2,519.0
2025-02-03 16:00:00,0.0,17.5,70.0,18.0,9.9,470.0
2025-02-03 17:00:00,0.0,16.9,73.0,69.0,9.0,300.0
2025-02-03 18:00:00,0.0,16.0,71.0,5.0,8.9,121.0
2025-02-03 19:00:00,0.0,14.4,78.0,5.0,8.6,5.0
2025-02-03 20:00:00,0.0,13.8,82.0,3.0,4.1,0.0
2025-02-03 21:00:00,0.0,13.4,83.0,96.0,1.8,0.0
2025-02-03 22:00:00,0.0,13.5,82.0,6.0,1.5,0.0
2025-02-03 23:00:00,0.0,13.1,85.0,100.0,5.1,0.0
2025-02-04 00:00:00,0.0,12.2,91.0,100.0,3.4,0.0
2025-02-04 01:00:00,0.0,12.2,92.0,89.0,2.3,0.0
2025-02-04 02:00:00,0.0,11.6,95.0,84.0,3.6,0.0
2025-02-04 03:00:00,0.0,11.5,95.0,65.0,0.9,0.0
2025-02-04 04:00:00,0.0,11.0,97.0,56.0,3.5,0.0
2025-02-04 05:00:00,0.0,11.2,97.0,100.0,4.9,0.0
2025-02-04 06:00:00,0.0,11.2,99.0,100.0,5.6,0.0
2025-02-04 07:00:00,0.0,11.0,98.0,93.0,5.5,0.0
2025-02-04 08:00:00,0.0,10.6,97.0,88.0,2.2,2.0
2025-02-04 09:00:00,0.0,11.2,94.0,100.0,2.7,86.0
2025-02-04 10:00:00,0.0,12.6,88.0,99.0,4.2,212.0
2025-02-04 11:00:00,0.0,14.3,76.0,40.0,3.5,345.0
2025-02-04 12:00:00,0.0,15.7,66.0,51.0,5.2,535.0
2025-02-04 13:00:00,0.0,16.2,67.0,30.0,7.9,635.0
2025-02-04 14:00:00,0.0,16.4,66.0,7.0,9.0,655.0
2025-02-04 15:00:00,0.0,16.3,63.0,1.0,8.9,607.0
2025-02-04 16:00:00,0.0,15.9,64.0,1.0,8.7,488.0
2025-02-04 17:00:00,0.0,15.2,69.0,1.0,7.9,316.0
2025-02-04 18:00:00,0.0,13.9,76.0,2.0,7.6,125.0
2025-02-04 19:00:00,0.0,13.0,83.0,2.0,4.6,6.0
2025-02-04 20:00:00,0.0,12.4,88.0,3.0,1.6,0.0
2025-02-04 21:00:00,0.0,12.1,88.0,20.0,2.7,0.0
2025-02-04 22:00:00,0.0,12.2,85.0,88.0,6.0,0.0
2025-02-04 23:00:00,0.0,12.2,82.0,11.0,7.7,0.0
2025-02-05 00:00:00,0.0,11.6,85.0,2.0,6.2,0.0
2025-02-05 01:00:00,0.0,11.2,87.0,9.0,5.3,0.0
2025-02-05 02:00:00,0.0,10.8,89.0,12.0,4.4,0.0
2025-02-05 03:00:00,0.0,10.3,90.0,14.0,4.0,0.0
2025-02-05 04:00:00,0.0,9.9,91.0,28.0,3.4,0.0
2025-02-05 05:00:00,0.0,9.9,90.0,54.0,5.4,0.0
2025-02-05 06:00:00,0.0,9.9,86.0,65.0,4.2,0.0
2025-02-05 07:00:00,0.0,9.9,83.0,99.0,4.0,0.0
2025-02-05 08:00:00,0.0,10.9,75.0,100.0,6.2,2.0
2025-02-05 09:00:00,0.0,12.2,67.0,82.0,4.9,41.0
2025-02-05 10:00:00,0.0,14.9,57.0,68.0,4.1,169.0
2025-02-05 11:00:00,0.0,17.8,50.0,66.0,2.6,384.0
2025-02-05 12:00:00,0.0,19.4,54.0,1.0,1.3,548.0
2025-02-05 13:00:00,0.0,20.4,52.0,0.0,4.7,662.0
2025-02-05 14:00:00,0.0,20.1,54.0,1.0,10.7,669.0
2025-02-05 15:00:00,0.0,18.8,60.0,1.0,14.4,604.0
2025-02-05 16:00:00,0.0,17.7,63.0,2.0,12.6,485.0
2025-02-05 17:00:00,0.0,17.0,67.0,4.0,10.7,316.0
